exp,wks,occ,ind,south,smsa,ms,fem,union,ed,blk,lwage,id,t,tdum1,tdum2,tdum3,tdum4,tdum5,tdum6,tdum7,exp2
38.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,6.30992,299.0,4.0,0,0,0,1,0,0,0,1444.0
39.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,6.55108,299.0,5.0,0,0,0,0,1,0,0,1521.0
40.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,6.62007,299.0,6.0,0,0,0,0,0,1,0,1600.0
41.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,16.0,0.0,6.74524,299.0,7.0,0,0,0,0,0,0,1,1681.0
33.0,51.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.14633,300.0,1.0,1,0,0,0,0,0,0,1089.0
34.0,51.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.25383,300.0,2.0,0,1,0,0,0,0,0,1156.0
35.0,51.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.30992,300.0,3.0,0,0,1,0,0,0,0,1225.0
36.0,47.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.35089,300.0,4.0,0,0,0,1,0,0,0,1296.0
37.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.46147,300.0,5.0,0,0,0,0,1,0,0,1369.0
38.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.50279,300.0,6.0,0,0,0,0,0,1,0,1444.0
39.0,47.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.59715,300.0,7.0,0,0,0,0,0,0,1,1521.0
9.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,6.53669,301.0,1.0,1,0,0,0,0,0,0,81.0
10.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,6.55108,301.0,2.0,0,1,0,0,0,0,0,100.0
11.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,6.65929,301.0,3.0,0,0,1,0,0,0,0,121.0
12.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,6.82979,301.0,4.0,0,0,0,1,0,0,0,144.0
13.0,46.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,6.85646,301.0,5.0,0,0,0,0,1,0,0,169.0
14.0,46.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,6.95655,301.0,6.0,0,0,0,0,0,1,0,196.0
15.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,14.0,0.0,7.1309,301.0,7.0,0,0,0,0,0,0,1,225.0
11.0,36.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,6.22456,302.0,1.0,1,0,0,0,0,0,0,121.0
12.0,36.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,6.30992,302.0,2.0,0,1,0,0,0,0,0,144.0
13.0,37.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,6.47697,302.0,3.0,0,0,1,0,0,0,0,169.0
14.0,38.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,6.67834,302.0,4.0,0,0,0,1,0,0,0,196.0
15.0,35.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,6.77992,302.0,5.0,0,0,0,0,1,0,0,225.0
16.0,35.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,6.80461,302.0,6.0,0,0,0,0,0,1,0,256.0
17.0,36.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,17.0,0.0,6.85646,302.0,7.0,0,0,0,0,0,0,1,289.0
2.0,50.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,5.75257,303.0,1.0,1,0,0,0,0,0,0,4.0
3.0,50.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,5.85793,303.0,2.0,0,1,0,0,0,0,0,9.0
4.0,49.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,6.07535,303.0,3.0,0,0,1,0,0,0,0,16.0
5.0,49.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,8.51719,303.0,4.0,0,0,0,1,0,0,0,25.0
6.0,51.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,6.51471,303.0,5.0,0,0,0,0,1,0,0,36.0
7.0,49.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,6.58617,303.0,6.0,0,0,0,0,0,1,0,49.0
8.0,48.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,13.0,0.0,6.70319,303.0,7.0,0,0,0,0,0,0,1,64.0
11.0,50.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,6.16331,304.0,1.0,1,0,0,0,0,0,0,121.0
12.0,51.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,6.2634,304.0,2.0,0,1,0,0,0,0,0,144.0
13.0,51.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,6.35437,304.0,3.0,0,0,1,0,0,0,0,169.0
14.0,51.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,6.43775,304.0,4.0,0,0,0,1,0,0,0,196.0
15.0,51.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,6.47697,304.0,5.0,0,0,0,0,1,0,0,225.0
16.0,51.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,9.0,0.0,6.55108,304.0,6.0,0,0,0,0,0,1,0,256.0
17.0,51.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,9.0,0.0,6.40853,304.0,7.0,0,0,0,0,0,0,1,289.0
18.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,305.0,1.0,1,0,0,0,0,0,0,324.0
19.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90575,305.0,2.0,0,1,0,0,0,0,0,361.0
20.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.25134,305.0,3.0,0,0,1,0,0,0,0,400.0
21.0,49.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.25134,305.0,4.0,0,0,0,1,0,0,0,441.0
22.0,50.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,6.90776,305.0,5.0,0,0,0,0,1,0,0,484.0
23.0,47.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.23634,305.0,6.0,0,0,0,0,0,1,0,529.0
24.0,48.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,7.2724,305.0,7.0,0,0,0,0,0,0,1,576.0
18.0,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.49527,306.0,1.0,1,0,0,0,0,0,0,324.0
19.0,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.60394,306.0,2.0,0,1,0,0,0,0,0,361.0
20.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.70073,306.0,3.0,0,0,1,0,0,0,0,400.0
21.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.58617,306.0,4.0,0,0,0,1,0,0,0,441.0
22.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.41836,306.0,5.0,0,0,0,0,1,0,0,484.0
23.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.21461,306.0,6.0,0,0,0,0,0,1,0,529.0
24.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.62007,306.0,7.0,0,0,0,0,0,0,1,576.0
3.0,47.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,6.45047,307.0,1.0,1,0,0,0,0,0,0,9.0
4.0,52.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,6.67203,307.0,2.0,0,1,0,0,0,0,0,16.0
5.0,50.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,6.56386,307.0,3.0,0,0,1,0,0,0,0,25.0
6.0,47.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,6.60665,307.0,4.0,0,0,0,1,0,0,0,36.0
7.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,6.83518,307.0,5.0,0,0,0,0,1,0,0,49.0
8.0,47.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,6.86171,307.0,6.0,0,0,0,0,0,1,0,64.0
9.0,51.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,8.0,0.0,7.06987,307.0,7.0,0,0,0,0,0,0,1,81.0
27.0,46.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,6.48158,308.0,1.0,1,0,0,0,0,0,0,729.0
28.0,48.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,6.55393,308.0,2.0,0,1,0,0,0,0,0,784.0
29.0,46.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,6.61874,308.0,3.0,0,0,1,0,0,0,0,841.0
30.0,46.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,6.75693,308.0,4.0,0,0,0,1,0,0,0,900.0
31.0,46.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,6.87626,308.0,5.0,0,0,0,0,1,0,0,961.0
32.0,40.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,6.99026,308.0,6.0,0,0,0,0,0,1,0,1024.0
33.0,42.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,7.07496,308.0,7.0,0,0,0,0,0,0,1,1089.0
18.0,48.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,6.00389,309.0,1.0,1,0,0,0,0,0,0,324.0
19.0,44.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,9.0,0.0,6.10925,309.0,2.0,0,1,0,0,0,0,0,361.0
20.0,41.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,6.23441,309.0,3.0,0,0,1,0,0,0,0,400.0
21.0,33.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,6.03548,309.0,4.0,0,0,0,1,0,0,0,441.0
22.0,51.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,6.11589,309.0,5.0,0,0,0,0,1,0,0,484.0
23.0,38.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,6.19441,309.0,6.0,0,0,0,0,0,1,0,529.0
24.0,51.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,6.27099,309.0,7.0,0,0,0,0,0,0,1,576.0
13.0,50.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.3315,310.0,1.0,1,0,0,0,0,0,0,169.0
14.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.39359,310.0,2.0,0,1,0,0,0,0,0,196.0
15.0,36.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.48464,310.0,3.0,0,0,1,0,0,0,0,225.0
16.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.56948,310.0,4.0,0,0,0,1,0,0,0,256.0
17.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.70319,310.0,5.0,0,0,0,0,1,0,0,289.0
18.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.7901,310.0,6.0,0,0,0,0,0,1,0,324.0
19.0,48.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.87626,310.0,7.0,0,0,0,0,0,0,1,361.0
5.0,50.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,6.41182,311.0,1.0,1,0,0,0,0,0,0,25.0
6.0,50.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,12.0,0.0,6.56526,311.0,2.0,0,1,0,0,0,0,0,36.0
7.0,33.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,6.59987,311.0,3.0,0,0,1,0,0,0,0,49.0
8.0,49.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,6.69084,311.0,4.0,0,0,0,1,0,0,0,64.0
9.0,49.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,6.84055,311.0,5.0,0,0,0,0,1,0,0,81.0
10.0,42.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,6.93731,311.0,6.0,0,0,0,0,0,1,0,100.0
11.0,49.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,12.0,0.0,7.03615,311.0,7.0,0,0,0,0,0,0,1,121.0
14.0,36.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.57508,312.0,1.0,1,0,0,0,0,0,0,196.0
15.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.65157,312.0,2.0,0,1,0,0,0,0,0,225.0
16.0,47.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.75577,312.0,3.0,0,0,1,0,0,0,0,256.0
17.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.84055,312.0,4.0,0,0,0,1,0,0,0,289.0
18.0,48.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.90675,312.0,5.0,0,0,0,0,1,0,0,324.0
19.0,49.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.68336,312.0,6.0,0,0,0,0,0,1,0,361.0
20.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,7.06133,312.0,7.0,0,0,0,0,0,0,1,400.0
8.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,6.22258,313.0,1.0,1,0,0,0,0,0,0,64.0
9.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,6.34564,313.0,2.0,0,1,0,0,0,0,0,81.0
10.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,6.42972,313.0,3.0,0,0,1,0,0,0,0,100.0
11.0,49.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,6.49224,313.0,4.0,0,0,0,1,0,0,0,121.0
12.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,6.63595,313.0,5.0,0,0,0,0,1,0,0,144.0
13.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,6.65929,313.0,6.0,0,0,0,0,0,1,0,169.0
14.0,46.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16.0,0.0,7.1309,313.0,7.0,0,0,0,0,0,0,1,196.0
10.0,49.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.30262,314.0,1.0,1,0,0,0,0,0,0,100.0
11.0,50.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.35611,314.0,2.0,0,1,0,0,0,0,0,121.0
12.0,44.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.4151,314.0,3.0,0,0,1,0,0,0,0,144.0
13.0,50.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.49224,314.0,4.0,0,0,0,1,0,0,0,169.0
14.0,50.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.62407,314.0,5.0,0,0,0,0,1,0,0,196.0
15.0,49.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.79571,314.0,6.0,0,0,0,0,0,1,0,225.0
16.0,50.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,12.0,0.0,6.97541,314.0,7.0,0,0,0,0,0,0,1,256.0
10.0,36.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,5.70711,315.0,1.0,1,0,0,0,0,0,0,100.0
11.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,6.39693,315.0,2.0,0,1,0,0,0,0,0,121.0
12.0,36.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,6.39693,315.0,3.0,0,0,1,0,0,0,0,144.0
13.0,47.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,6.63463,315.0,4.0,0,0,0,1,0,0,0,169.0
14.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,6.62007,315.0,5.0,0,0,0,0,1,0,0,196.0
15.0,38.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,6.68461,315.0,6.0,0,0,0,0,0,1,0,225.0
16.0,48.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,6.82979,315.0,7.0,0,0,0,0,0,0,1,256.0
30.0,51.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,6.90575,316.0,1.0,1,0,0,0,0,0,0,900.0
31.0,52.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,17.0,0.0,6.90575,316.0,2.0,0,1,0,0,0,0,0,961.0
32.0,49.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,7.67322,316.0,3.0,0,0,1,0,0,0,0,1024.0
33.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,7.75148,316.0,4.0,0,0,0,1,0,0,0,1089.0
34.0,49.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,7.81883,316.0,5.0,0,0,0,0,1,0,0,1156.0
35.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,7.6009,316.0,6.0,0,0,0,0,0,1,0,1225.0
36.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,17.0,0.0,7.90397,316.0,7.0,0,0,0,0,0,0,1,1296.0
12.0,43.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,5.99146,317.0,1.0,1,0,0,0,0,0,0,144.0
13.0,51.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,5.90263,317.0,2.0,0,1,0,0,0,0,0,169.0
14.0,35.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6.55108,317.0,3.0,0,0,1,0,0,0,0,196.0
15.0,36.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,6.49979,317.0,4.0,0,0,0,1,0,0,0,225.0
16.0,50.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.21461,317.0,5.0,0,0,0,0,1,0,0,256.0
17.0,48.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.68461,317.0,6.0,0,0,0,0,0,1,0,289.0
18.0,26.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.21461,317.0,7.0,0,0,0,0,0,0,1,324.0
10.0,38.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,6.35437,318.0,1.0,1,0,0,0,0,0,0,100.0
11.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,6.47697,318.0,2.0,0,1,0,0,0,0,0,121.0
12.0,52.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,6.74524,318.0,3.0,0,0,1,0,0,0,0,144.0
13.0,48.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,15.0,0.0,6.55108,318.0,4.0,0,0,0,1,0,0,0,169.0
14.0,27.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,6.80239,318.0,5.0,0,0,0,0,1,0,0,196.0
15.0,50.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,6.57925,318.0,6.0,0,0,0,0,0,1,0,225.0
16.0,49.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,15.0,0.0,6.90776,318.0,7.0,0,0,0,0,0,0,1,256.0
24.0,47.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.50129,319.0,1.0,1,0,0,0,0,0,0,576.0
25.0,47.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.57368,319.0,2.0,0,1,0,0,0,0,0,625.0
26.0,44.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.65544,319.0,3.0,0,0,1,0,0,0,0,676.0
27.0,47.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.75344,319.0,4.0,0,0,0,1,0,0,0,729.0
28.0,47.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.84801,319.0,5.0,0,0,0,0,1,0,0,784.0
29.0,47.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.94312,319.0,6.0,0,0,0,0,0,1,0,841.0
30.0,40.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,7.03527,319.0,7.0,0,0,0,0,0,0,1,900.0
20.0,50.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,6.09131,320.0,1.0,1,0,0,0,0,0,0,400.0
21.0,48.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,6.23637,320.0,2.0,0,1,0,0,0,0,0,441.0
22.0,50.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,6.27099,320.0,3.0,0,0,1,0,0,0,0,484.0
23.0,50.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,6.47697,320.0,4.0,0,0,0,1,0,0,0,529.0
24.0,46.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,6.59578,320.0,5.0,0,0,0,0,1,0,0,576.0
25.0,51.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,6.44572,320.0,6.0,0,0,0,0,0,1,0,625.0
26.0,46.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,6.0,1.0,6.77992,320.0,7.0,0,0,0,0,0,0,1,676.0
6.0,49.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.04025,321.0,1.0,1,0,0,0,0,0,0,36.0
7.0,50.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.20658,321.0,2.0,0,1,0,0,0,0,0,49.0
8.0,50.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.27288,321.0,3.0,0,0,1,0,0,0,0,64.0
9.0,50.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.39693,321.0,4.0,0,0,0,1,0,0,0,81.0
10.0,50.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.4708,321.0,5.0,0,0,0,0,1,0,0,100.0
11.0,48.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.54535,321.0,6.0,0,0,0,0,0,1,0,121.0
12.0,49.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,12.0,0.0,6.68211,321.0,7.0,0,0,0,0,0,0,1,144.0
13.0,48.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.68711,322.0,1.0,1,0,0,0,0,0,0,169.0
14.0,50.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.74524,322.0,2.0,0,1,0,0,0,0,0,196.0
15.0,48.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.85646,322.0,3.0,0,0,1,0,0,0,0,225.0
16.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,6.95655,322.0,4.0,0,0,0,1,0,0,0,256.0
17.0,48.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,7.04752,322.0,5.0,0,0,0,0,1,0,0,289.0
18.0,48.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,7.0934,322.0,6.0,0,0,0,0,0,1,0,324.0
19.0,47.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,7.1309,322.0,7.0,0,0,0,0,0,0,1,361.0
12.0,49.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,16.0,0.0,6.55108,323.0,1.0,1,0,0,0,0,0,0,144.0
13.0,49.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,16.0,0.0,6.55108,323.0,2.0,0,1,0,0,0,0,0,169.0
14.0,50.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,16.0,0.0,6.80239,323.0,3.0,0,0,1,0,0,0,0,196.0
15.0,49.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,16.0,0.0,6.85646,323.0,4.0,0,0,0,1,0,0,0,225.0
16.0,50.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,16.0,0.0,6.86693,323.0,5.0,0,0,0,0,1,0,0,256.0
17.0,46.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,16.0,0.0,7.00307,323.0,6.0,0,0,0,0,0,1,0,289.0
18.0,47.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,16.0,0.0,7.1309,323.0,7.0,0,0,0,0,0,0,1,324.0
3.0,33.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.18826,324.0,1.0,1,0,0,0,0,0,0,9.0
4.0,50.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.60665,324.0,2.0,0,1,0,0,0,0,0,16.0
5.0,37.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.68461,324.0,3.0,0,0,1,0,0,0,0,25.0
6.0,42.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.76849,324.0,4.0,0,0,0,1,0,0,0,36.0
7.0,32.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0,0.0,6.86066,324.0,5.0,0,0,0,0,1,0,0,49.0
8.0,47.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,6.96602,324.0,6.0,0,0,0,0,0,1,0,64.0
9.0,48.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,14.0,0.0,7.00307,324.0,7.0,0,0,0,0,0,0,1,81.0
35.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,6.2634,325.0,1.0,1,0,0,0,0,0,0,1225.0
36.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,6.29157,325.0,2.0,0,1,0,0,0,0,0,1296.0
37.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,6.39693,325.0,3.0,0,0,1,0,0,0,0,1369.0
38.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,6.39693,325.0,4.0,0,0,0,1,0,0,0,1444.0
39.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,6.57786,325.0,5.0,0,0,0,0,1,0,0,1521.0
40.0,50.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,15.0,0.0,6.62007,325.0,6.0,0,0,0,0,0,1,0,1600.0
